step,env,leg,contact,foot_world_x,foot_slip_vx
522,0,FL,1,4.542506217956543,-0.6285190582275391
522,0,FR,0,4.634677410125732,2.5796890258789062
522,0,RL,0,3.8641138076782227,2.741527557373047
522,0,RR,1,4.048346519470215,-0.39658546447753906
523,0,FL,1,4.533404350280762,-0.910186767578125
523,0,FR,0,4.66062593460083,2.5948524475097656
523,0,RL,0,3.8914735317230225,2.7359724044799805
523,0,RR,1,4.047574996948242,-0.07715225219726562
524,0,FL,1,4.523087501525879,-1.0316848754882812
524,0,FR,0,4.684964656829834,2.4338722229003906
524,0,RL,0,3.9168593883514404,2.538585662841797
524,0,RR,1,4.04746150970459,-0.011348724365234375
525,0,FL,1,4.513063430786133,-1.0024070739746094
525,0,FR,0,4.706489086151123,2.1524429321289062
525,0,RL,0,3.9392764568328857,2.2417068481445312
525,0,RR,1,4.04733943939209,-0.01220703125
526,0,FL,1,4.504605770111084,-0.8457660675048828
526,0,FR,0,4.724428653717041,1.7939567565917969
526,0,RL,0,3.9587159156799316,1.9439458847045898
526,0,RR,1,4.047227382659912,-0.011205673217773438
527,0,FL,1,4.4987101554870605,-0.5895614624023438
527,0,FR,0,4.738465309143066,1.403665542602539
527,0,RL,0,3.9755589962005615,1.6843080520629883
527,0,RR,1,4.047146797180176,-0.008058547973632812
528,0,FL,1,4.496028423309326,-0.2681732177734375
528,0,FR,0,4.748510360717773,1.0045051574707031
528,0,RL,0,3.99017071723938,1.461172103881836
528,0,RR,1,4.047108173370361,-0.0038623809814453125
529,0,FL,1,4.496008396148682,-0.002002716064453125
529,0,FR,0,4.754630088806152,0.6119728088378906
529,0,RL,0,4.002542495727539,1.237177848815918
529,0,RR,1,4.047104835510254,-0.0003337860107421875
530,0,FL,1,4.496265411376953,0.025701522827148438
530,0,FR,0,4.757698059082031,0.3067970275878906
530,0,RL,0,4.012378692626953,0.9836196899414062
530,0,RR,1,4.047138214111328,0.003337860107421875
531,0,FL,1,4.496534824371338,0.026941299438476562
531,0,FR,0,4.760374546051025,0.26764869689941406
531,0,RL,1,4.016326904296875,0.3948211669921875
531,0,RR,1,4.047217845916748,0.007963180541992188
532,0,FL,1,4.496775150299072,0.0240325927734375
532,0,FR,0,4.765349864959717,0.4975318908691406
532,0,RL,0,4.016571998596191,0.024509429931640625
532,0,RR,1,4.04741096496582,0.019311904907226562
533,0,FL,1,4.497008800506592,0.023365020751953125
533,0,FR,0,4.773490905761719,0.8141040802001953
533,0,RL,0,4.016942501068115,0.03705024719238281
533,0,RR,1,4.0477213859558105,0.031042098999023438
534,0,FL,1,4.497260093688965,0.025129318237304688
534,0,FR,0,4.783994674682617,1.0503768920898438
534,0,RL,0,4.017429351806641,0.04868507385253906
534,0,RR,1,4.0481390953063965,0.04177093505859375
535,0,FL,1,4.49753999710083,0.027990341186523438
535,0,FR,0,4.795272350311279,1.127767562866211
535,0,RL,0,4.018001079559326,0.05717277526855469
535,0,RR,1,4.048529148101807,0.039005279541015625
536,0,FL,1,4.497864723205566,0.03247261047363281
536,0,FR,0,4.805979251861572,1.0706901550292969
536,0,RL,0,4.018600940704346,0.059986114501953125
536,0,RR,1,4.044966697692871,-0.3562450408935547
537,0,FL,1,4.498147010803223,0.028228759765625
537,0,FR,0,4.815374374389648,0.9395122528076172
537,0,RL,0,4.019190788269043,0.05898475646972656
537,0,RR,1,4.033145427703857,-1.1821269989013672
538,0,FL,0,4.493978500366211,-0.4168510437011719
538,0,FR,0,4.822229862213135,0.6855487823486328
538,0,RL,0,4.019803047180176,0.06122589111328125
538,0,RR,0,4.012246131896973,-2.0899295806884766
539,0,FL,0,4.4846577644348145,-0.9320735931396484
539,0,FR,0,4.82449197769165,0.2262115478515625
539,0,RL,0,4.020488262176514,0.06852149963378906
539,0,RR,0,3.9928207397460938,-1.9425392150878906
540,0,FL,0,4.473081111907959,-1.1576652526855469
540,0,FR,0,4.820356369018555,-0.4135608673095703
540,0,RL,0,4.021227836608887,0.07395744323730469
540,0,RR,0,3.981174945831299,-1.1645793914794922
541,0,FL,0,4.4616312980651855,-1.1449813842773438
541,0,FR,0,4.809791088104248,-1.056528091430664
541,0,RL,0,4.021970272064209,0.07424354553222656
541,0,RR,0,3.9776084423065186,-0.35665035247802734
542,0,FL,0,4.452825546264648,-0.8805751800537109
542,0,FR,0,4.7935357093811035,-1.6255378723144531
542,0,RL,0,4.022291660308838,0.032138824462890625
542,0,RR,0,3.9787654876708984,0.11570453643798828
543,0,FL,0,4.448757648468018,-0.40678977966308594
543,0,FR,0,4.772390365600586,-2.114534378051758
543,0,RL,0,4.018180847167969,-0.41108131408691406
543,0,RR,0,3.9810187816619873,0.22532939910888672
544,0,FL,0,4.451113700866699,0.23560523986816406
544,0,FR,1,4.7658586502075195,-0.6531715393066406
544,0,RL,0,4.008009910583496,-1.0170936584472656
544,0,RR,0,3.9832074642181396,0.21886825561523438
545,0,FL,0,4.461228370666504,1.0114669799804688
545,0,FR,1,4.765084743499756,-0.07739067077636719
545,0,RL,0,3.99688458442688,-1.112532615661621
545,0,RR,0,3.987030029296875,0.38225650787353516
546,0,FL,0,4.479383945465088,1.8155574798583984
546,0,FR,1,4.765076637268066,-0.0008106231689453125
546,0,RL,0,3.988971710205078,-0.7912874221801758
546,0,RR,0,3.994819164276123,0.7789134979248047
547,0,FL,0,4.5048508644104,2.54669189453125
547,0,FR,1,4.765223026275635,0.014638900756835938
547,0,RL,0,3.986793279647827,-0.21784305572509766
547,0,RR,0,4.007164001464844,1.2344837188720703
548,0,FL,0,4.5358686447143555,3.101778030395508
548,0,FR,1,4.765521049499512,0.029802322387695312
548,0,RL,0,3.9869384765625,0.014519691467285156
548,0,RR,0,4.02316427230835,1.600027084350586
549,0,FL,0,4.570137023925781,3.426837921142578
549,0,FR,1,4.765976428985596,0.04553794860839844
549,0,RL,1,3.9870822429656982,0.014376640319824219
549,0,RR,0,4.042616844177246,1.9452571868896484
550,0,FL,0,4.605393409729004,3.5256385803222656
550,0,FR,1,4.766570568084717,0.059413909912109375
550,0,RL,1,3.9872500896453857,0.01678466796875
550,0,RR,0,4.066447734832764,2.383089065551758
551,0,FL,0,4.639852523803711,3.445911407470703
551,0,FR,1,4.767278671264648,0.07081031799316406
551,0,RL,1,3.987495183944702,0.024509429931640625
551,0,RR,0,4.095448017120361,2.9000282287597656
552,0,FL,0,4.670276641845703,3.0424118041992188
552,0,FR,1,4.768094062805176,0.08153915405273438
552,0,RL,1,3.9878311157226562,0.033593177795410156
552,0,RR,0,4.129009246826172,3.3561229705810547
553,0,FL,0,4.674922466278076,0.4645824432373047
553,0,FR,1,4.769008159637451,0.09140968322753906
553,0,RL,1,3.9882726669311523,0.044155120849609375
553,0,RR,0,4.165077209472656,3.6067962646484375
554,0,FL,0,4.675534725189209,0.06122589111328125
554,0,FR,1,4.770033836364746,0.10256767272949219
554,0,RL,1,3.988825798034668,0.0553131103515625
554,0,RR,0,4.200990676879883,3.5913467407226562
555,0,FL,0,4.676450252532959,0.091552734375
555,0,FR,1,4.769105911254883,-0.09279251098632812
555,0,RL,1,3.989436149597168,0.06103515625
555,0,RR,0,4.234989166259766,3.3998489379882812
556,0,FL,0,4.677436828613281,0.09865760803222656
556,0,FR,0,4.756165981292725,-1.2939929962158203
556,0,RL,1,3.990093469619751,0.06573200225830078
556,0,RR,1,4.244151592254639,0.9162425994873047
557,0,FL,0,4.678339958190918,0.09031295776367188
557,0,FR,0,4.73800802230835,-1.8157958984375
557,0,RL,0,3.988752841949463,-0.1340627670288086
557,0,RR,1,4.244805335998535,0.06537437438964844
558,0,FL,0,4.679173469543457,0.08335113525390625
558,0,FR,0,4.7229132652282715,-1.5094757080078125
558,0,RL,0,3.9848861694335938,-0.38666725158691406
558,0,RR,1,4.245530605316162,0.07252693176269531
559,0,FL,0,4.679944038391113,0.077056884765625
559,0,FR,0,4.717521667480469,-0.5391597747802734
559,0,RL,0,3.9801976680755615,-0.46885013580322266
559,0,RR,1,4.246248245239258,0.07176399230957031
560,0,FL,1,4.680680751800537,0.07367134094238281
560,0,FR,0,4.7252607345581055,0.7739067077636719
560,0,RL,0,3.9778499603271484,-0.2347707748413086
560,0,RR,1,4.246947765350342,0.06995201110839844
561,0,FL,1,4.681375026702881,0.069427490234375
561,0,FR,0,4.743336200714111,1.807546615600586
561,0,RL,0,3.9803476333618164,0.24976730346679688
561,0,RR,1,4.247479438781738,0.05316734313964844
562,0,FL,1,4.682023048400879,0.06480216979980469
562,0,FR,0,4.765256404876709,2.1920204162597656
562,0,RL,0,3.988489866256714,0.8142232894897461
562,0,RR,1,4.246798515319824,-0.06809234619140625
563,0,FL,1,4.682629108428955,0.06060600280761719
563,0,FR,0,4.786584854125977,2.132844924926758
563,0,RL,0,4.002336025238037,1.3846158981323242
563,0,RR,1,4.2440900802612305,-0.270843505859375
564,0,FL,1,4.683088779449463,0.04596710205078125
564,0,FR,0,4.8074469566345215,2.086210250854492
564,0,RL,0,4.020822048187256,1.848602294921875
564,0,RR,1,4.238511562347412,-0.5578517913818359
565,0,FL,1,4.681450843811035,-0.16379356384277344
565,0,FR,0,4.8293843269348145,2.193737030029297
565,0,RL,0,4.042803764343262,2.198171615600586
565,0,RR,1,4.230194568634033,-0.8316993713378906
566,0,FL,1,4.676014423370361,-0.5436420440673828
566,0,FR,0,4.852819919586182,2.3435592651367188
566,0,RL,0,4.066683292388916,2.3879528045654297
566,0,RR,1,4.220606327056885,-0.9588241577148438
567,0,FL,1,4.667816162109375,-0.8198261260986328
567,0,FR,0,4.876785755157471,2.3965835571289062
567,0,RL,0,4.090782642364502,2.4099349975585938
567,0,RR,1,4.211972236633301,-0.8634090423583984
568,0,FL,1,4.658738136291504,-0.9078025817871094
568,0,FR,0,4.899868011474609,2.308225631713867
568,0,RL,0,4.113480567932129,2.2697925567626953
568,0,RR,1,4.206461429595947,-0.5510807037353516
569,0,FL,1,4.650630950927734,-0.8107185363769531
569,0,FR,0,4.920976638793945,2.1108627319335938
569,0,RL,0,4.133914470672607,2.0433902740478516
569,0,RR,1,4.205142498016357,-0.13189315795898438
570,0,FL,1,4.64503812789917,-0.5592823028564453
570,0,FR,0,4.939362049102783,1.838541030883789
570,0,RL,0,4.152082443237305,1.8167972564697266
570,0,RR,1,4.2053422927856445,0.019979476928710938
571,0,FL,1,4.643198490142822,-0.18396377563476562
571,0,FR,0,4.954478740692139,1.5116691589355469
571,0,RL,0,4.167929649353027,1.5847206115722656
571,0,RR,1,4.205544471740723,0.0202178955078125
572,0,FL,1,4.643555641174316,0.03571510314941406
572,0,FR,0,4.966135501861572,1.1656761169433594
572,0,RL,0,4.1813154220581055,1.3385772705078125
572,0,RR,1,4.205755710601807,0.021123886108398438
573,0,FL,1,4.643925189971924,0.03695487976074219
573,0,FR,0,4.975157260894775,0.9021759033203125
573,0,RL,0,4.19193172454834,1.0616302490234375
573,0,RR,1,4.2059807777404785,0.0225067138671875
574,0,FL,1,4.644324779510498,0.039958953857421875
574,0,FR,0,4.983543395996094,0.8386135101318359
574,0,RL,0,4.199166297912598,0.7234573364257812
574,0,RR,1,4.206223487854004,0.024271011352539062
575,0,FL,1,4.644762992858887,0.04382133483886719
575,0,FR,0,4.9928693771362305,0.9325981140136719
575,0,RL,0,4.2026143074035645,0.3448009490966797
575,0,RR,1,4.206474304199219,0.025081634521484375
576,0,FL,1,4.645244121551514,0.04811286926269531
576,0,FR,0,5.00344181060791,1.0572433471679688
576,0,RL,0,4.2028608322143555,0.024652481079101562
576,0,RR,1,4.206733703613281,0.02593994140625
577,0,FL,1,4.645747661590576,0.05035400390625
577,0,FR,0,5.014561176300049,1.1119365692138672
577,0,RL,1,4.2031354904174805,0.0274658203125
577,0,RR,1,4.207035541534424,0.030183792114257812
578,0,FL,1,4.646246910095215,0.04992485046386719
578,0,FR,0,5.024130821228027,0.9569644927978516
578,0,RL,1,4.203673362731934,0.0537872314453125
578,0,RR,1,4.207433223724365,0.039768218994140625
579,0,FL,1,4.646762371063232,0.05154609680175781
579,0,FR,0,5.030007839202881,0.5877017974853516
579,0,RL,1,4.204287052154541,0.06136894226074219
579,0,RR,1,4.207889080047607,0.04558563232421875
580,0,FL,1,4.647282123565674,0.051975250244140625
580,0,FR,0,5.031244277954102,0.12364387512207031
580,0,RL,1,4.204957008361816,0.06699562072753906
580,0,RR,1,4.207348823547363,-0.05402565002441406
581,0,FL,1,4.647763729095459,0.048160552978515625
581,0,FR,0,5.027072906494141,-0.41713714599609375
581,0,RL,1,4.2056803703308105,0.07233619689941406
581,0,RR,0,4.20211124420166,-0.5237579345703125
582,0,FL,0,4.64684534072876,-0.09183883666992188
582,0,FR,1,5.024717807769775,-0.23550987243652344
582,0,RL,1,4.206439971923828,0.07596015930175781
582,0,RR,0,4.192462921142578,-0.9648323059082031
583,0,FL,0,4.645088195800781,-0.17571449279785156
583,0,FR,1,5.024621963500977,-0.009584426879882812
583,0,RL,1,4.207150936126709,0.07109642028808594
583,0,RR,0,4.183984756469727,-0.8478164672851562
584,0,FL,0,4.646214485168457,0.11262893676757812
584,0,FR,1,5.024570941925049,-0.0051021575927734375
584,0,RL,1,4.207796573638916,0.06456375122070312
584,0,RR,0,4.1831374168396,-0.08473396301269531
585,0,FL,0,4.652110576629639,0.5896091461181641
585,0,FR,1,5.024571895599365,9.5367431640625e-05
585,0,RL,1,4.208371639251709,0.057506561279296875
585,0,RR,0,4.1935014724731445,1.0364055633544922
586,0,FL,0,4.664038181304932,1.1927604675292969
586,0,FR,1,5.024657249450684,0.008535385131835938
586,0,RL,1,4.208859443664551,0.04878044128417969
586,0,RR,0,4.213565826416016,2.0064353942871094
587,0,FL,0,4.682669162750244,1.86309814453125
587,0,FR,1,5.02487850189209,0.022125244140625
587,0,RL,1,4.209250450134277,0.03910064697265625
587,0,RR,0,4.238306999206543,2.4741172790527344
588,0,FL,0,4.707670211791992,2.5001049041748047
588,0,FR,1,5.025261402130127,0.03829002380371094
588,0,RL,1,4.209564685821533,0.03142356872558594
588,0,RR,0,4.263716697692871,2.5409698486328125
589,0,FL,0,4.737820625305176,3.0150413513183594
589,0,FR,1,5.025805473327637,0.05440711975097656
589,0,RL,1,4.209830284118652,0.026559829711914062
589,0,RR,0,4.289000034332275,2.5283336639404297
590,0,FL,0,4.771518230438232,3.369760513305664
590,0,FR,1,5.026486873626709,0.06814002990722656
590,0,RL,1,4.210083484649658,0.025320053100585938
590,0,RR,0,4.315640449523926,2.664041519165039
591,0,FL,0,4.80708122253418,3.5562992095947266
591,0,FR,1,5.027285099029541,0.07982254028320312
591,0,RL,1,4.210373401641846,0.02899169921875
591,0,RR,0,4.34519624710083,2.9555797576904297
592,0,FL,0,4.8427510261535645,3.5669803619384766
592,0,FR,1,5.028167247772217,0.08821487426757812
592,0,RL,1,4.210720062255859,0.03466606140136719
592,0,RR,0,4.377933502197266,3.2737255096435547
593,0,FL,0,4.876851558685303,3.410053253173828
593,0,FR,1,5.029117107391357,0.0949859619140625
593,0,RL,1,4.211134910583496,0.041484832763671875
593,0,RR,0,4.412985324859619,3.5051822662353516
594,0,FL,0,4.907984733581543,3.1133174896240234
594,0,FR,1,5.030123233795166,0.10061264038085938
594,0,RL,1,4.211637020111084,0.05021095275878906
594,0,RR,0,4.448788642883301,3.580331802368164
595,0,FL,0,4.935135364532471,2.7150630950927734
595,0,FR,1,5.031166076660156,0.10428428649902344
595,0,RL,1,4.2122321128845215,0.05950927734375
595,0,RR,0,4.483701705932617,3.4913063049316406
596,0,FL,0,4.9575629234313965,2.242755889892578
596,0,FR,1,5.032210826873779,0.10447502136230469
596,0,RL,1,4.212942600250244,0.07104873657226562
596,0,RR,1,4.502186298370361,1.848459243774414
597,0,FL,0,4.9743428230285645,1.6779899597167969
597,0,FR,1,5.0331220626831055,0.09112358093261719
597,0,RL,1,4.213856220245361,0.09136199951171875
597,0,RR,1,4.503023147583008,0.08368492126464844
598,0,FL,0,4.986078262329102,1.173543930053711
598,0,FR,1,5.033785343170166,0.06632804870605469
598,0,RL,1,4.214344024658203,0.04878044128417969
598,0,RR,1,4.504024028778076,0.10008811950683594
599,0,FL,0,4.99401330947876,0.7935047149658203
599,0,FR,1,5.029590606689453,-0.41947364807128906
599,0,RL,1,4.210877895355225,-0.34661293029785156
599,0,RR,1,4.505046844482422,0.10228157043457031
600,0,FL,0,4.997980117797852,0.3966808319091797
600,0,FR,0,5.019148349761963,-1.0442256927490234
600,0,RL,0,4.204095840454102,-0.6782054901123047
600,0,RR,1,4.5060553550720215,0.10085105895996094
